Clade	Species	TaxId	Phylum	Class	Order	Family	Accession_assembly	BUSCO_Duplicate	Unified_Cvalues_methods	N_markers	dN_gccons	dS_gccons	dNdS_gccons	dNdS	dS	dN	BodyLength_cm	Source_BodyLength	BasalMetRate_mLO2hr_pantheria	AgeatFirstBirth_d_pantheria	PopulationDensity_nperkm2_pantheria	PopulationGrpSize_pantheria	MaxLongevity_y	Source_MaxLongevity	Mass_g	Source_mass	Metabolic_rate_w	Source_metabolic_rate	SexMaturity_d	Source_SexMaturity	DepthRangeShallow	DepthRangeDeep	DepthRange	BodyLenght_cm_log	MaxLongevity_y_log	Mass_g_log	Overall_repeat_bp	Overall_repeat_gsperc	dnaPT_DNA_bp	dnaPT_DNA_gsperc	dnaPT_RC_bp	dnaPT_RC_gsperc	dnaPT_LTR_bp	dnaPT_LTR_gsperc	dnaPT_PLE_bp	dnaPT_PLE_gsperc	dnaPT_LINE_bp	dnaPT_LINE_gsperc	dnaPT_SINE_bp	dnaPT_SINE_gsperc	dnaPT_Retroposon_bp	dnaPT_Retroposon_gsperc	dnaPT_Unknown_bp	dnaPT_Unknown_gsperc	dnaPT_Other_bp	dnaPT_Other_gsperc	DNA_recent_gsperc	LINE_recent_gsperc	LTR_recent_gsperc	Other_recent_gsperc	Overall_TEs_recent_gsperc	PLE_recent_gsperc	RC_recent_gsperc	Retroposon_recent_gsperc	SINE_recent_gsperc	Unknown_recent_gsperc	DNA_recent_bp	LINE_recent_bp	LTR_recent_bp	Other_recent_bp	Overall_TEs_recent_bp	PLE_recent_bp	RC_recent_bp	Retroposon_recent_bp	SINE_recent_bp	Unknown_recent_bp
Aves	Pyrrhura_cruentata	311901	Chordata	Aves	Psittaciformes	Psittacidae	GCA_016545565.1	0.3	1368228369.39954	626	0.000986766879037	0.004864479889591	0.202851466432919	0.197291639947235	4.08770952150329	0.80647091512531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	198305780	14.59	239440	0.01	3572	0	16062492	1.18	20112	0	33934436	2.49	134628	0	10844	0	146498552	10.78	1401704	0.1	0.015009587109513	0.631586513357476	0.372829687694887	0	10.1315558599754	0.001437537920348	0.000253683162414	0.000761049487243	0.006722603803979	9.10295519743949	205365	8641546	5101162	0	138622822	19669	3471	10413	91981	124549215
Aves	Pyrrhura_frontalis	211511	Chordata	Aves	Psittaciformes	Psittacidae	GCA_010014865.1	0.5	1352707055.07416	641	0.001842165585379	0.014604200248328	0.12613943619336	0.381416741741716	2.64628786213639	1.00933849408671	NA	NA	NA	NA	NA	NA	NA	NA	80.125	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.38358791524083	239985144	17.86	114152	0	8748	0	16502648	1.22	20996	0	38260920	2.84	91980	0	0	0	181479944	13.5	3505756	0.26	0.008319084235207	0.923631659960205	0.532293405141962	0	13.2179583004836	0.000895901379176	0.000383957733933	0	0.004436844925444	11.7300794195242	112533	12494031	7200370	0	178800254	12119	5194	0	60018	158673612
Aves	Pyrrhura_molinae	311895	Chordata	Aves	Psittaciformes	Psittacidae	GCA_011763355.1	0.6	1330080000	631	0.000376848699699	0.001579895489404	0.238527612887489	0.14611582125933	1.87527986428262	0.27400805746074	NA	NA	NA	NA	NA	NA	NA	NA	77.1	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.34510328056928	180564504	13.66	241296	0.01	11680	0	15299208	1.15	9348	0	37983284	2.87	104532	0	9404	0	122416008	9.26	4489744	0.33	0.013697688960706	0.847430357035698	0.420888671271989	0	9.31399364601171	0.000521816722313	0.000391362541734	0.000521816722313	0.00421801850536	8.02362786118631	182190	11271502	5598156	0	123883567	6941	5205	6941	56103	106720669
Aves	Pyrrhura_perlata	311897	Chordata	Aves	Psittaciformes	Psittacidae	GCA_011763455.1	0.6	1351065815.37504	658	0.001138463362037	0.004487217787285	0.253712526560081	0.203464972192697	2.80361567489677	0.570437585331882	NA	NA	NA	NA	NA	NA	14.3	AnAge	75	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	2.66025953726586	4.31748811353631	176977308	13.19	212692	0.01	1564	0	13564032	1.01	42968	0	37544632	2.79	134496	0.01	1132	0	123849352	9.23	1626440	0.12	0.013342804443667	0.717304035043678	0.333826703484824	0	9.06438288032659	0.002565923931474	0.000128296196574	8.55307977158145E-05	0.005302909458381	7.98883309905022	180270	9691250	4510218	0	122465778	34667	1733	1156	71646	107934393
Aves	Psittacus_erithacus	57247	Chordata	Aves	Psittaciformes	Psittacidae	GCA_009867235.1	0.9	1261620000	701	0.000793377859457	0.003493491775278	0.227101682354374	0.178659673217762	3.01075825591873	0.537901086140121	NA	NA	NA	NA	NA	NA	49.7	AnAge	333	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	3.90600493310258	5.80814248998044	168555580	13.45	162712	0.01	2192	0	16153072	1.28	13516	0	24507740	1.95	46172	0	388	0	125790808	10.04	1878980	0.14	0.01089231075175	0.401298038028175	0.680792020139476	0	9.07121582593997	0.000858729893292	0.00013558893052	4.51963101732375E-05	0.003254134332473	7.97285509610995	137420	5062856	8589008	0	114444273	10834	1711	570	41055	100587134
Aves	Psittacus_timneh	1549196	Chordata	Aves	Psittaciformes	Psittacidae	GCA_009867315.1	0.6	1341937486.90576	709	0.000930734859948	0.005619688970738	0.165620351018497	0.141410242047249	4.24601609543976	0.60043016379265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	202777856	15.21	227980	0.01	2376	0	17059120	1.28	8952	0	30049140	2.25	48576	0	102032	0	152120820	11.41	3158860	0.23	0.012591838531792	0.596410730458509	0.6560943434994	0	11.2898169036073	0.000595559930558	0.000212699975199	0.00518987939486	0.004083839523824	10.0141700723478	168975	8003459	8804376	0	151502285	7992	2854	69645	54803	134383902
Aves	Rhinopomastus_cyanomelas	113115	Chordata	Aves	Upupiformes	Rhinopomastidae	GCA_013400115.1	0.2	1105140000	814	0.033308635509987	0.303719817400825	0.109668956721479	0.099375732517187	245.583570698	24.4050472323	NA	NA	NA	NA	NA	NA	NA	NA	28	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3322045101752	252407660	23	837788	0.07	560	0	1993180	0.18	2228	0	172309108	15.7	517468	0.04	312	0	76108704	6.93	638312	0.05	0.031307683419076	4.09251667356357	0.101083324856227	0	9.93707846969624	0.000197524816524	4.9381204131034E-05	4.9381204131034E-05	0.028591717191869	5.68323340223657	345994	45228039	1117112	0	109818629	2183	546	546	315979	62807686
Aves	Caprimulgus_europaeus	111811	Chordata	Aves	Caprimulgiformes	Caprimulgidae	GCA_907165065.1	0.8	1431341829.73152	789	0.016658046102036	0.127621092810911	0.130527373924915	0.111388640064538	108.29970521	12.0633568827322	NA	NA	NA	NA	NA	NA	11.9	AnAge	67	CRC_AvianBodyMasses	NA	NA	365	AnAge	NA	NA	NA	NA	2.47653840011748	4.20469261939097	154474180	10.86	550004	0.03	2944	0	21505164	1.51	20432	0	43620752	3.06	52612	0	0	0	86302672	6.07	2419600	0.17	0.030607670716091	1.08070784857799	0.479038163989634	0	7.30197801067814	0.001486199234246	0.000200837734358	0	0.00345440903095	5.70580003309806	438100	15468623	6856674	0	104516266	21273	2875	0	49444	81669503
Aves	Podargus_strigoides	8905	Chordata	Aves	Caprimulgiformes	Podargidae	GCA_013399755.1	0.4	1383672918.736	727	0.016873159687596	0.121893505935369	0.138425419452147	0.140411941168356	83.550155627	11.7314395365053	NA	NA	NA	NA	NA	NA	NA	NA	278	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.62762111369064	205213304	14.93	134884	0	73904	0	19014976	1.38	9104	0	52385496	3.81	531744	0.03	2000	0	132194988	9.62	866208	0.06	0.010625987819439	1.6955980799593	0.794648183583602	0	10.8618094467542	0.000669353563429	0.003221264024003	0.000167338390857	0.01179735655544	8.34508188285811	147029	23461531	10995332	0	150291916	9262	44572	2315	163237	115468638
Aves	Corythaixoides_concolor	103956	Chordata	Aves	Musophagiformes	Musophagidae	GCA_013399495.1	0.4	1443369290.73363	761	0.013970928631592	0.097652529516325	0.143067759747648	0.122781936211189	85.2960808	10.47281795185	NA	NA	NA	NA	NA	NA	NA	NA	258	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.55295958492162	267842612	18.68	96552	0	13344	0	26539424	1.85	20200	0	28987076	2.02	52716	0	3032	0	197131556	13.75	14998712	1.04	0.006872358314552	0.757216074406827	0.677418176720141	0	10.515218739311	0.001021036092448	0.000510518046224	0.000157082475761	0.004437579940254	9.06735028960118	99194	10929424	9777646	0	151773438	14737	7369	2267	64051	130875350
Aves	Bubo_blakistoni	1564486	Chordata	Aves	Strigiformes	Strigidae	GCA_004320225.1	0.3	1450793653.09755	745	0.002437131969827	0.010358951361045	0.235268212474852	0.165649907322077	9.83369231676076	1.62895022090524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	283813752	19.69	200476	0.01	43684	0	25120732	1.74	128	0	25198016	1.74	64120	0	4740	0	230544724	16	2637132	0.18	0.010669125342716	0.708342340384112	0.888284305119468	0	15.0487614857314	0	0.000995254229731	0.000398101691892	0.004259688103248	13.43533494883	154787	10276586	12887172	0	218326477	0	14439	5776	61799	194918987
Aves	Bubo_scandiacus	371907	Chordata	Aves	Strigiformes	Strigidae	GCA_017315185.1	1.4	1521034592.26706	779	0.002081606065354	0.009428933571205	0.220767921380922	0.147173875157886	10.0254988041651	1.47549150939972	NA	NA	NA	NA	NA	NA	28	AnAge	2042.5	CRC_AvianBodyMasses	4.2244	AnAge	730	AnAge	NA	NA	NA	NA	3.3322045101752	7.62192982673416	221712776	14.67	119432	0	13248	0	22809372	1.51	21660	0	26823664	1.77	48528	0	1060	0	165854900	10.98	6020912	0.39	0.005497959957647	0.662709880881274	0.802103736406107	0	10.7923457925085	0.000860225027387	0.000635818498503	3.74010881472586E-05	0.003328696845106	9.31608744224804	83626	10080047	12200275	0	164155313	13084	9671	569	50631	141700913
Aves	Bubo_bubo	30461	Chordata	Aves	Strigiformes	Strigidae	GCA_010303855.1	0.2	1985340000	719	0.004050322208935	0.02459820847663	0.164659235764379	0.178800260608451	13.9521251629693	2.49464361518064	NA	NA	NA	NA	NA	NA	68	AnAge	2686	CRC_AvianBodyMasses	NA	NA	730	AnAge	NA	NA	NA	NA	4.21950770517611	7.89580837708318	472525600	24.06	119172	0	0	0	27971296	1.42	7948	0	33408584	1.7	28448	0	376	0	404712256	20.6	6277520	0.31	0.004412046770649	0.537180539661624	0.873936009076632	0	18.4337344726875	0.000276906701087	0	1.8460446739119E-05	0.00145837529239	17.0164336742916	87594	10664860	17350601	0	365972304	5498	0	367	28954	337834064
Aves	Ciccaba_nigrolineata	1118524	Chordata	Aves	Strigiformes	Strigidae	GCA_013396715.1	0.4	1443803169.96092	751	0.002424181149509	0.011794387865943	0.205536834727027	0.14807284522364	12.2416538216333	1.81265651161209	NA	NA	NA	NA	NA	NA	NA	NA	458.5	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.12796029169652	245021624	17.09	300216	0.02	9632	0	26424420	1.84	18872	0	27194040	1.89	83752	0	0	0	189691396	13.23	1299296	0.09	0.018354239020009	0.650858235388885	0.943827200908664	0	12.7924632124406	0.001324153516474	0.00051494858974	0	0.006326511245374	11.1712211417293	264999	9397112	13627007	0	184697989	19118	7435	0	91342	161290445
Aves	Otus_sunia	257818	Chordata	Aves	Strigiformes	Strigidae	GCA_010365825.1	0.3	1496267069.67587	775	0.005135269353195	0.030023264092874	0.171043006426927	0.135433215882022	27.1862832741123	3.68192577169265	NA	NA	NA	NA	NA	NA	NA	NA	72.1	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.2780540442909	222116288	15	82512	0	38224	0	21723116	1.46	26492	0	28298068	1.91	19476	0	0	0	171087124	11.55	841276	0.05	0.004145917542142	0.501581988357375	0.735332767876246	0	10.6499984329419	0.001456006755871	0.001381972514047	0	0.001085835546752	9.40501394434945	62034	7505006	11002542	0	159352419	21786	20678	0	16247	140724127
Aves	Strix_occidentalis_caurina	311401	Chordata	Aves	Strigiformes	Strigidae	GCA_002372975.2	1.2	1524149662.86797	781	0.002419634587073	0.012078368623987	0.200327930236212	0.138804250881784	12.7762765376265	1.77340149386376	NA	NA	NA	NA	NA	NA	25	AnAge	606	CRC_AvianBodyMasses	2.675	AnAge	365	AnAge	NA	NA	NA	NA	3.2188758248682	6.40687998606931	170768972	11.28	208856	0.01	36536	0	26349688	1.74	20116	0	26679628	1.76	105880	0	740	0	116196176	7.68	1171352	0.07	0.011771484727117	0.446998271394585	0.82266063834676	0	7.51695906846196	0.000989794511589	0.000848395295648	7.06996079706738E-05	0.007458808640906	6.2261256261334	179415	6812923	12538579	0	114569706	15086	12931	1078	113683	94895473
Aves	Glaucidium_brasilianum	78217	Chordata	Aves	Strigiformes	Strigidae	GCA_013399595.1	0.2	1422083100.63306	783	0.009488020285629	0.061298015847213	0.154785112609154	0.14605281367669	45.02210608465	6.57560527131355	NA	NA	NA	NA	NA	NA	NA	NA	70.75	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.25915253652335	231058960	16.36	128260	0	56028	0	22760200	1.61	13460	0	26536244	1.87	52452	0	0	0	180842712	12.81	669604	0.04	0.005224309742842	0.366311820363063	0.741356246062701	0	11.2894282850994	0.000266935534306	0.000305069182064	0	0.004156567605619	10.1716929356655	74294	5209258	10542702	0	160545052	3796	4338	0	59110	144649926
Aves	Aramus_guarauna	54356	Chordata	Aves	Gruiformes	Aramidae	GCA_013400195.1	0.3	1422529556.36804	762	0.006314279544847	0.037521808654627	0.16828292055341	0.131200320721902	35.3622043567999	4.63953255304558	NA	NA	NA	NA	NA	NA	NA	NA	1080	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.98471632011827	224651008	15.9	129976	0	117724	0	28304972	2	8208	0	24028456	1.7	56224	0	1164	0	169370420	11.99	2633468	0.18	0.009184687933895	0.456236883477822	0.899330824389151	0	12.2672844105871	0.000614874506035	0.002651646307275	0.000115288969882	0.004188832572362	10.8947692241475	130655	6490105	12793247	0	174505747	8747	37720	1640	59587	154981312
Aves	Grus_nigricollis	40817	Chordata	Aves	Gruiformes	Gruidae	GCA_004360235.1	0.4	1564800000	790	0.005268655245273	0.03089191873862	0.170551246423105	0.120647070459498	33.3813272913794	4.02735934575461	NA	NA	NA	NA	NA	NA	NA	NA	6000	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.69951474821019	202761868	13.04	144572	0	5992	0	36150408	2.32	5372	0	26097620	1.67	60084	0	500	0	138385964	8.9	1911356	0.12	0.010179697289491	0.516235152472092	1.12752963646763	0	9.3360640310283	0.000329558545343	0.000146470464597	3.66176161492475E-05	0.004467349170208	7.67713954900279	159292	8078048	17643584	0	146090730	5157	2292	573	69905	120131880
Aves	Heliornis_fulica	54369	Chordata	Aves	Gruiformes	Heliornithidae	GCA_013399135.1	0.2	1333661844.68914	734	0.020169708779011	0.155527812049864	0.129685543139666	0.117645564896846	121.9839993	14.350876506025	NA	NA	NA	NA	NA	NA	NA	NA	132	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.88280192258637	272715656	20.6	90816	0	1492	0	15446980	1.16	896	0	68963508	5.21	127920	0	0	0	187748488	14.18	335556	0.02	0.007281454890392	1.70000087536616	0.450097364590802	0	12.939065761485	7.95787419714997E-05	7.95787419714997E-05	0	0.008952608471794	10.7725743006819	97110	22672263	6002777	0	172563383	1061	1061	0	119398	143669713
Aves	Calonectris_borealis	1323832	Chordata	Aves	Procellariiformes	Procellariidae	GCA_013401115.1	0.4	1417153505.39818	735	0.004189973478537	0.022464435906041	0.186515855375204	0.144593350812386	19.7525027843979	2.85608056452707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Pelecanoides_urinatrix	37079	Chordata	Aves	Procellariiformes	Pelecanoididae	GCA_013400755.1	0.2	1464854171.74276	787	0.006054530472631	0.040118885128606	0.150914723906771	0.16037160934474	28.2929994564618	4.53739385602263	NA	NA	NA	NA	NA	NA	NA	NA	141	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.94875989037817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Phalacrocorax_auritus	56069	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	GCA_002173455.1	1.5	1398540000	803	0.001183167124788	0.006332877435185	0.18682931051439	0.140688958709791	6.62606496550464	0.932214180340275	NA	NA	NA	NA	NA	NA	22.5	AnAge	1674	CRC_AvianBodyMasses	5.6096	AnAge	730	AnAge	NA	NA	NA	NA	3.11351530921037	7.42297125104942	244984320	17.64	166880	0.01	68752	0	24990768	1.8	37624	0	44370140	3.19	50848	0	220	0	173303616	12.48	1995472	0.14	0.007161545178136	0.895232496416276	0.791783582826615	0	12.2842928820143	0.002321599810495	0.004210358978354	3.93491493304152E-05	0.004328406426346	10.5774054823596	100157	12520185	11073410	0	171800750	32469	58884	550	60534	147929247
Aves	Phalacrocorax_harrisi	473964	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	GCA_002173475.1	0.3	1461846449.88331	824	0.001419790651478	0.008544964807828	0.16615523684509	0.131845221421246	8.6543248946722	1.14103138198946	NA	NA	NA	NA	NA	NA	NA	NA	3050	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.02289686960146	196934136	13.61	14756	0	42608	0	32883520	2.27	9568	0	51739792	3.57	7996	0	900	0	108813704	7.52	3421292	0.23	0.000982382110368	0.867443403455264	1.28707170029184	0	8.09155398240075	0.000654921406912	0.001838817796331	7.55678546437202E-05	0.000554164267387	5.9295828503288	14361	12680691	18815012	0	118286095	9574	26881	1105	8101	86681396
Aves	Phalacrocorax_pelagicus	2723871	Chordata	Aves	Pelecaniformes	Phalacrocoracidae	GCA_002173435.1	0.1	1471127763.68327	816	0.001512244521004	0.011359755639753	0.13312297983878	0.13307088817844	8.91475928276826	1.18629493565497	NA	NA	NA	NA	NA	NA	17.8	AnAge	1856.5	CRC_AvianBodyMasses	NA	NA	730	AnAge	NA	NA	NA	NA	2.87919845729804	7.52644827361713	166972400	11.47	46248	0	924	0	20982392	1.44	14608	0	53118436	3.65	7792	0	0	0	90973580	6.25	1828420	0.12	0.002941751329273	0.8607614249644	0.578378227450229	0	6.26705218567138	0.000972273744421	7.47902880323573E-05	0	0.000548462112237	4.82337525578278	43277	12662900	8508683	0	92196345	14303	1100	0	8069	70958013
Aves	Oceanodroma_tethys	79633	Chordata	Aves	Procellariiformes	NA	GCA_013397025.1	0.3	1444915122.77732	743	0.010689117180264	0.062347897178353	0.171443106568392	0.16185238213734	47.6069565472102	7.70529932347479	NA	NA	NA	NA	NA	NA	NA	NA	22.6	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.11794990627824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Calypte_anna	9244	Chordata	Aves	Apodiformes	Trochilidae	GCA_003957555.2	0.5	1114920000	753	0.022770770096235	0.191780526756745	0.118733483953339	0.114947498749674	128.806017	14.805929478058	NA	NA	NA	NA	NA	NA	8.5	AnAge	4.25	CRC_AvianBodyMasses	0.1175	AnAge	365	AnAge	NA	NA	NA	NA	2.14006616349627	1.44691898293633	104507740	9.44	135296	0.01	2200	0	6472460	0.58	1588	0	39256348	3.54	155340	0.01	0	0	57231080	5.17	1253428	0.11	0.006272410801091	1.11003490278445	0.298121322060569	0	5.6018082724008	9.09045043636435E-05	9.09045043636435E-05	0	0.018499066638001	4.16865330885578	69932	12376001	3323814	0	62455681	1014	1014	0	206250	46477149
Aves	Hemiprocne_comata	243314	Chordata	Aves	Apodiformes	Apodidae	GCA_013396855.1	0.2	1387049884.73086	736	0.013950306492612	0.106450450679091	0.131049764501862	0.119411506813394	79.57115134	9.501711080386	NA	NA	NA	NA	NA	NA	NA	NA	18.2	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.90142159408275	230548120	16.74	100432	0	1048	0	9982008	0.72	59240	0	68628376	4.98	73232	0	0	0	150569184	10.93	1134600	0.08	0.007942190109043	1.74223120794928	0.331181616682917	0	11.955810579537	0.001079520985695	7.71086418353707E-05	0	0.004240975300945	9.86905795986726	110162	24165616	4593654	0	165833057	14973	1070	0	58824	136888757
Aves	Centropus_unirufus	1118519	Chordata	Aves	Cuculiformes	Centropidae	GCA_013397695.1	0.4	1275265305.77585	750	0.02081391461388	0.165020815344784	0.1261290254226	0.11502396102034	121.0511955	13.9237879926576	NA	NA	NA	NA	NA	NA	NA	NA	184.5	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.21764946348058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Crotophaga_sulcirostris	33598	Chordata	Aves	Cuculiformes	Crotophagidae	GCA_013397455.1	0.5	1300740000	745	0.015112106611342	0.104940738870251	0.14400610071963	0.131430050038949	76.61162787	10.0690700845195	NA	NA	NA	NA	NA	NA	NA	NA	82.2	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.40915530206213	177046796	13.7	1276084	0.09	6520	0	4729968	0.36	488448	0.03	77157688	5.97	316916	0.02	1724	0	92237932	7.14	831516	0.06	0.021501259804664	1.77249619387637	0.126470143074636	0	7.73239612176034	0.017672878141721	0.000311612460937	0.000133548197544	0.005252895770083	5.78855759043439	279675	23055567	1645048	0	100578369	229878	4053	1737	68327	75294084
Aves	Alopecoenas_beccarii	262131	Chordata	Aves	Columbiformes	Columbidae	GCA_013399365.1	0	1356080620.05019	786	0.006832798193566	0.043564792461084	0.156842206919032	0.11834422389814	42.8119554306144	5.0665476389978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	342268848	25.41	1135192	0.08	1216	0	9632028	0.71	13104	0	37100896	2.75	115964	0	604	0	292273764	21.7	1996080	0.14	0.018308144378027	0.998584447564226	0.371530502616816	0	19.3144681775324	0.000748969542737	4.16094190409695E-05	8.32188380819389E-05	0.007656133103538	17.9175151520699	248273	13541610	5038253	0	261919760	10157	564	1129	103823	242975951
Aves	Caloenas_nicobarica	187106	Chordata	Aves	Columbiformes	Columbidae	GCA_013398195.1	0.1	1506120000	749	0.006515242716326	0.053852482677337	0.120983144925046	0.142155820435205	33.1577359659436	4.7135651600126	NA	NA	NA	NA	NA	NA	20.5	AnAge	540	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	3.02042488614436	6.29156913955832	171503540	11.46	1934784	0.12	80584	0	11003996	0.73	8296	0	49227656	3.29	144216	0	1788	0	105084548	7.02	4017672	0.26	0.042585439640723	1.29883698217998	0.295448316796303	0	7.62154452279324	0.000454244689501	0.002422638344006	0.0001514148965	0.012567436409529	5.9690780498367	641388	19562044	4449806	0	114789606	6841	36488	2280	189281	89901478
Aves	Columba_janthina_nitens	985682	Chordata	Aves	Columbiformes	Columbidae	GCA_014362705.1	0.6	1317380858.9501	742	0.004132514913267	0.026792987341451	0.154238676732927	0.116682453655684	23.0959679004398	2.69489420417623	NA	NA	NA	NA	NA	NA	NA	NA	397	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.98393628068719	244293912	18.67	1144896	0.08	33116	0	8756348	0.66	18312	0	48189880	3.68	73688	0	0	0	178988368	13.68	7089304	0.54	0.015867944115436	1.50364984333107	0.305252548923639	0	11.4147590904512	0.000864738098934	0.001643002387974	0	0.00613964050243	9.57965513379876	209041	19808795	4021339	0	150375851	11392	21645	0	80882	126200543
Aves	Streptopelia_turtur	177155	Chordata	Aves	Columbiformes	Columbidae	GCA_901699155.2	0.5	1202940000	753	0.003921029688815	0.022604072214144	0.173465632726185	0.130191452061111	20.7746611729632	2.70468330418566	NA	NA	NA	NA	NA	NA	13.2	AnAge	132	CRC_AvianBodyMasses	1.138	AnAge	365	AnAge	NA	NA	NA	NA	2.58021682959233	4.88280192258637	263149108	22.02	936316	0.07	0	0	6940624	0.58	13488	0	33452288	2.8	1294780	0.1	1452	0	218541900	18.29	1968260	0.16	0.01563710440995	1.22968850122897	0.369552118899377	0	19.8903968094569	0.000573838693943	0	0	0.006407865415698	18.2682982813531	188105	14792415	4445490	0	239269539	6903	0	0	77083	219756667
Aves	Trogon_melanurus	56311	Chordata	Aves	Trogoniformes	Trogonidae	GCA_013399275.1	0.6	1346703402.36073	745	0.017764516121986	0.142058543002275	0.125050670987816	0.110340203848058	113.681019514	12.5435868668298	NA	NA	NA	NA	NA	NA	NA	NA	114	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7361984483945	249825228	18.67	592980	0.04	10236	0	17042312	1.27	31596	0	68660188	5.13	415224	0.03	0	0	161549032	12.07	1523660	0.11	0.013080546043952	1.76639005327741	0.65983609731582	0	11.6539059629218	0.002151405599334	0.00025816867192	0	0.012349068140179	9.19816252750572	176156	23788035	8886035	0	156943548	28973	3477	0	166305	123871968
Aves	Bucco_capensis	135168	Chordata	Aves	Galbuliformes	Bucconidae	GCA_013396975.1	0.5	1201777859.33635	773	0.020462167698694	0.154702170458162	0.132268135851577	0.124936321037618	110.87319499672	13.8520890845766	NA	NA	NA	NA	NA	NA	NA	NA	54	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.98898404656427	269761328	22.61	178912	0.01	8396	0	20261860	1.69	23644	0	104695024	8.77	255592	0.02	822024	0.06	141606516	11.86	1909360	0.16	0.006396409238608	4.18320595341221	1.12873778742722	0	14.3554612542079	0.001964611409001	0.000274131824512	0.048429955663746	0.020696952750639	8.96328826606138	76871	50272843	13564921	0	172520755	23610	3294	582020	248731	107718814
Aves	Galbula_dea	1109041	Chordata	Aves	Galbuliformes	Galbulidae	GCA_013399015.1	0.4	1224242865.55718	805	0.018272251434391	0.153322787025151	0.119175054073295	0.124420237142827	106.221447659103	13.2160977074	NA	NA	NA	NA	NA	NA	NA	NA	27.4	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.31054301339402	187925528	15.46	211912	0.01	2412	0	8971384	0.73	1544	0	77089692	6.34	163184	0.01	0	0	100438652	8.26	1046748	0.08	0.015464917432538	1.92927079785565	0.41241269696539	0	9.02735502533833	0.000134088879473	0.000268177758946	0	0.014079332344651	6.65559092522221	189328	23618960	5048933	0	110516750	1642	3283	0	172365	81480597
